"","station","date","air_temp_avg_c","air_temp_min_c","air_temp_max_c","air_temp_peak_c","precip_total_mm","wind_speed_vcavg_ms","wind_dir_vcavg_deg","wind_speed_max_ms","wind_dir_max_speed_deg","hum_per","soil_temp_10cm_avg_c","barom_pres_hpa","soil_mois_wfv","solar_irr_avg_wm2","solar_irr_summ_mjm2d","file"
"400","PN Bicuar",2016-04-23,20.18,10.9,31.9,32.5,0,0.63,150.86,3.97222,155,72.25,26.26,878.2,0.026,263.63,22.7772,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"401","PN Bicuar",2016-04-24,19.62,10.7,31.6,32.7,0,0.44,103.045,3.19444,99,73.63,26.03,878.4,0.023,228.13,19.71,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"402","PN Bicuar",2016-04-25,19.17,9.3,31.3,31.9,0,0.76,102.547,5.25,115,70.25,25.65,878.5,0.021,258,22.2912,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"403","PN Bicuar",2016-04-26,17.38,6,30.1,30.7,0,1.18,108.787,5.41667,119,69.38,25.14,879.1,0.019,262.88,22.7124,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"404","PN Bicuar",2016-04-27,17.09,6.6,29.1,29.7,0,1.02,100.609,5.13889,103,69.46,24.71,880.3,0.016,258.08,22.2984,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"405","PN Bicuar",2016-04-28,16.95,5.8,29.7,31.2,0,0.75,98.4627,5.22222,110,70.88,24.38,878.7,0.016,241.83,20.8944,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"406","PN Bicuar",2016-04-29,18.08,8.4,30.8,32.4,0,0.51,201.056,2.72222,124,72.75,24.38,878.3,0.015,216.71,18.7236,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"407","PN Bicuar",2016-04-30,18.71,7.6,31,32.1,0,0.49,183.401,2.36111,138,72,24.59,878.3,0.016,238.29,20.5884,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"408","PN Bicuar",2016-05-01,18.73,8.9,30.5,31.8,0,0.67,141.258,3.19444,91,74,24.8,878,0.016,235.21,20.322,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"409","PN Bicuar",2016-05-02,18.02,7.6,31.4,33.1,0,0.4,97.61,3,118,71.71,24.65,878.5,0.013,234.5,20.2608,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"410","PN Bicuar",2016-05-03,18,7.3,31.5,32.5,0,0.4,103.335,2.75,104,69.08,24.46,879.6,0.014,249.25,21.5352,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"411","PN Bicuar",2016-05-04,17.62,6.3,30.7,31.9,0,0.19,126.166,2.75,108,73.71,24.22,879.9,0.013,198.88,17.1828,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"412","PN Bicuar",2016-05-05,19.15,9.1,31.7,32.9,0,0.22,108.539,2.47222,113,72.5,24.25,880.1,0.012,225.46,19.4796,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"413","PN Bicuar",2016-05-06,19.06,8.7,31.5,32.7,0,0.34,123.332,2.41667,111,72.63,24.57,879.8,0.013,233.04,20.1348,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"414","PN Bicuar",2016-05-07,19.68,8.5,32.2,33.4,0,0.42,193.044,2.11111,181,71.17,24.61,879,0.014,226.5,19.5696,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"415","PN Bicuar",2016-05-08,19.31,10,32.1,32.9,0,0.53,205.736,1.94444,203,73,24.78,879.6,0.013,213.04,18.4068,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"416","PN Bicuar",2016-05-09,18.76,9.1,31.6,32.7,0,0.35,130.636,2.75,115,71.88,24.57,881.1,0.013,239.13,20.6604,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"417","PN Bicuar",2016-05-10,17.23,7.3,30.9,31.7,0,0.38,137.241,2.33333,84,70.25,24.35,881.5,0.013,245.5,21.2112,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"418","PN Bicuar",2016-05-11,16.1,4.2,30.7,31.4,0,0.47,109.491,3,115,67.13,23.76,880.7,0.012,248.25,21.4488,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"419","PN Bicuar",2016-05-12,16.45,3.8,31.1,31.8,0,0.97,235.518,2.86111,157,66.04,23.36,879.5,0.011,246.29,21.2796,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"420","PN Bicuar",2016-05-13,15.65,4,31,31.6,0,1.09,248.398,3.36111,256,66.5,23.13,878.6,0.011,244.38,21.114,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"421","PN Bicuar",2016-05-14,14.59,2,30.7,31.3,0,1.08,271.345,3.61111,267,64.63,22.7,879.7,0.012,249.58,21.564,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"422","PN Bicuar",2016-05-15,15.11,1.4,31.1,31.9,0,0.33,159.975,2.33333,152,66.58,22.29,881.5,0.012,239.83,20.7216,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"423","PN Bicuar",2016-05-16,16.08,4.1,30.7,31.8,0,0.51,110.882,3.22222,106,67.75,22.45,882.2,0.012,238.21,20.5812,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"424","PN Bicuar",2016-05-17,16.05,5,30.3,31.4,0,0.39,176.368,2.52778,130,67.58,22.53,882.3,0.013,234.08,20.2248,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"425","PN Bicuar",2016-05-18,14.8,3,29.3,30.1,0,0.61,92.2332,4.05556,85,66.04,22.27,882.2,0.013,239,20.6496,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"426","PN Bicuar",2016-05-19,14.68,3.2,28.7,29.3,0,0.85,108.099,4.61111,101,67.42,21.96,882.1,0.012,235.88,20.3796,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"427","PN Bicuar",2016-05-20,13.78,2.1,27.1,27.7,0,1.17,102.549,5.05556,97,66.67,21.68,882.3,0.012,238.83,20.6352,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"428","PN Bicuar",2016-05-21,13.45,2.2,26.5,27.2,0,1.34,111.876,6,98,67.25,21.35,882.2,0.012,237.04,20.4804,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"429","PN Bicuar",2016-05-22,12.41,1.2,25.8,26.5,0,1.18,93.8399,4.94444,89,66.42,20.97,883,0.012,239.88,20.7252,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"430","PN Bicuar",2016-05-23,12.83,0.4,27.1,27.7,0,0.62,85.7597,3.61111,90,66.17,20.65,883.7,0.011,234.08,20.2248,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"431","PN Bicuar",2016-05-24,13.48,1.8,27.9,28.6,0,0.33,139.378,3.80556,99,67.58,20.63,883,0.011,224.75,19.4184,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"432","PN Bicuar",2016-05-25,13.57,1.4,28.2,29,0,0.27,166.235,2.75,123,67.17,20.63,882,0.011,228.08,19.7064,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"433","PN Bicuar",2016-05-26,13.34,1.3,28.6,29.7,0,0.34,123.313,2.47222,102,64.67,20.57,881.8,0.011,231.67,20.016,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"434","PN Bicuar",2016-05-27,12.13,0,27.2,27.9,0,0.78,91.1666,4.38889,119,62.25,20.26,882.6,0.011,235.79,20.3724,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"435","PN Bicuar",2016-05-28,11.3,-0.9,25.7,26.3,0,1.15,101.983,5.72222,103,60.67,19.81,882.9,0.01,237.46,20.5164,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"436","PN Bicuar",2016-05-29,11.83,-1.3,26.9,27.8,0,0.47,80.4742,3.72222,68,62.63,19.49,881.7,0.01,231.92,20.0376,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"437","PN Bicuar",2016-05-30,13.48,0.8,27.8,28.8,0,0.3,141.847,2.88889,119,64.96,19.65,880.7,0.01,223.25,19.2888,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"438","PN Bicuar",2016-05-31,14.2,2.3,28.9,29.7,0,0.24,190.218,2.86111,267,66.71,20,881.3,0.011,218.5,18.8784,"2016-05_D_PNBicuar_0000361101_vuye.xls"
"439","PN Bicuar",2016-06-01,14.47,1.9,29.6,30.5,0,0.15,155.532,2.55556,71,64.63,20.15,882.5,0.011,218.17,18.8496,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"440","PN Bicuar",2016-06-02,14.05,1.1,29.8,30.6,0,0.47,156.445,3.63889,95,63.25,20.21,882.3,0.011,225.96,19.5228,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"441","PN Bicuar",2016-06-03,12.77,0.1,28.1,28.8,0,0.5,105.353,3.61111,92,63.54,20.02,881.3,0.011,229.04,19.7892,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"442","PN Bicuar",2016-06-04,12.71,-0.2,28.2,29.2,0,0.26,97.9642,3.16667,76,63.79,19.74,880.4,0.01,223.75,19.332,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"443","PN Bicuar",2016-06-05,14.1,1.7,29,29.7,0,0.46,216.173,2.77778,195,64.54,19.79,880.9,0.01,218.42,18.8712,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"444","PN Bicuar",2016-06-06,14.95,2.3,30,30.8,0,0.64,100.871,3.33333,74,66.38,19.97,880.5,0.01,211.04,18.234,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"445","PN Bicuar",2016-06-07,16.4,4.6,30.6,31.7,0,0.32,102.458,3.41667,59,68.04,20.38,880.9,0.011,201.29,17.3916,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"446","PN Bicuar",2016-06-08,17.17,6.3,30.4,31.5,0,0.43,121.92,2.97222,80,66.58,20.94,882.3,0.011,198.92,17.1864,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"447","PN Bicuar",2016-06-09,15.31,4.3,29.8,30.4,0,0.77,102.095,4.22222,117,64.33,21.03,881.9,0.011,217.29,18.774,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"448","PN Bicuar",2016-06-10,13.06,1.2,27.9,28.5,0,0.81,101.247,4.72222,111,61.96,20.49,881.8,0.01,222.71,19.242,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"449","PN Bicuar",2016-06-11,12.15,-1,28.3,28.8,0,0.57,79.0847,4.22222,99,58.96,19.8,883.3,0.009,217.21,18.7668,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"450","PN Bicuar",2016-06-12,12.03,-2.3,28.7,29.5,0,0.58,91.6734,3.80556,104,56.46,19.33,883.5,0.01,224.13,19.3644,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"451","PN Bicuar",2016-06-13,12.78,-0.7,29.3,30.2,0,0.24,82.9703,3.05556,112,57.08,19.21,882.8,0.01,218.58,18.8856,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"452","PN Bicuar",2016-06-14,13.28,0,29.8,30.5,0,0.72,90.2043,4.75,110,57.71,19.27,883.3,0.009,220.08,19.0152,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"453","PN Bicuar",2016-06-15,13.66,-0.2,30.5,30.9,0,0.53,109.621,3.86111,121,57.83,19.37,883.3,0.01,221,19.0944,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"454","PN Bicuar",2016-06-16,13.92,0.6,30.5,31.1,0,0.32,118.809,3.47222,106,56.58,19.49,882.2,0.01,221,19.0944,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"455","PN Bicuar",2016-06-17,13.38,-0.6,29.7,30.8,0,0.18,102.466,2.86111,111,56.92,19.45,881.3,0.009,219.88,18.9972,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"456","PN Bicuar",2016-06-18,13.98,0.9,29.6,30.4,0,0.73,215.242,2.38889,138,59.71,19.43,881.6,0.01,211.04,18.234,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"457","PN Bicuar",2016-06-19,14.18,1.9,29.7,30.4,0,0.58,166.833,3,143,58.88,19.57,882.3,0.01,215.17,18.5904,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"458","PN Bicuar",2016-06-20,13.2,0.6,29.4,30.1,0,0.71,131.282,4.36111,129,56.25,19.48,881.5,0.01,217.17,18.7632,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"459","PN Bicuar",2016-06-21,12.98,-0.1,28.5,29.3,0,0.67,96.428,4.33333,112,55.38,19.27,881.7,0.01,213.29,18.4284,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"460","PN Bicuar",2016-06-22,12.66,-0.3,28.1,28.8,0,0.89,106.573,4.77778,97,55.38,19.06,883.2,0.01,210.75,18.2088,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"461","PN Bicuar",2016-06-23,11.49,-1.5,27.2,27.9,0,0.92,100.943,5.22222,111,55.21,18.78,884.1,0.01,202.5,17.496,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"462","PN Bicuar",2016-06-24,10.35,-2.3,24.4,25.4,0,1.76,106.155,6.97222,102,56.46,18.3,882.8,0.009,215.71,18.6372,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"463","PN Bicuar",2016-06-25,10.96,-1.8,25,25.6,0,1,90.9483,5,85,58.96,18.12,882.4,0.009,222.29,19.206,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"464","PN Bicuar",2016-06-26,11.58,-1.6,26.9,28,0,0.29,188.853,3.27778,72,58.88,18.22,882.7,0.009,212.58,18.3672,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"465","PN Bicuar",2016-06-27,12.62,-1.5,29,29.8,0,0.57,252.782,4.11111,261,56.83,18.3,882.8,0.009,215.46,18.6156,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"466","PN Bicuar",2016-06-28,13.05,-1.2,29.3,30.3,0,0.63,230.549,2.69444,295,54.17,18.56,882.1,0.009,218.04,18.8388,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"467","PN Bicuar",2016-06-29,13.33,-0.3,28.7,29.3,0,0.45,131.204,4.02778,86,53.75,18.71,881.8,0.009,214.92,18.5688,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"468","PN Bicuar",2016-06-30,13.99,1.1,28.9,29.5,0,0.94,217.263,3.47222,228,55.88,18.92,882.2,0.009,204.08,17.6328,"2016-06_D_PNBicuar_0000361101_skvj.xls"
"469","PN Bicuar",2016-07-01,13.58,-1.1,30.3,30.9,0,0.58,226.404,3,304,52.88,18.85,882.5,0.009,206.67,17.856,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"470","PN Bicuar",2016-07-02,13.76,0.1,30.8,31.3,0,0.3,143.526,2.94444,156,51.25,18.9,882.4,0.01,206.96,17.8812,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"471","PN Bicuar",2016-07-03,14.98,1,30.6,31.3,0,0.53,121.378,3,115,55.25,19.05,882.4,0.009,196.17,16.9488,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"472","PN Bicuar",2016-07-04,14.68,2.1,29,29.7,0,0.83,125.318,4.61111,112,56.25,19.53,883.1,0.01,210.79,18.2124,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"473","PN Bicuar",2016-07-05,13.89,1.4,27.9,28.6,0,0.56,126.849,3.30556,105,57.5,19.5,882.4,0.009,207.88,17.9604,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"474","PN Bicuar",2016-07-06,13.72,0.9,28.7,29.2,0,0.56,135.943,3.25,128,57.29,19.46,882,0.01,215.71,18.6372,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"475","PN Bicuar",2016-07-07,13.65,0.5,28.2,28.7,0,0.94,116.974,4.91667,110,56.54,19.43,882.3,0.01,220.46,19.0476,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"476","PN Bicuar",2016-07-08,12.84,0.7,26.9,27.4,0,1.16,113.859,5.77778,107,54.29,19.45,883.3,0.01,225.08,19.4472,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"477","PN Bicuar",2016-07-09,11.98,-0.9,26.3,26.8,0,1.26,102.966,5.66667,99,54.88,19.06,883.2,0.009,224.88,19.4292,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"478","PN Bicuar",2016-07-10,12.1,-0.8,26.4,27.2,0,0.83,93.0623,4.36111,77,55.04,18.93,882.8,0.01,227.33,19.6416,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"479","PN Bicuar",2016-07-11,11.84,-0.1,25.6,26.3,0,1.3,101.875,4.83333,81,57.08,18.88,882.8,0.009,225.71,19.5012,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"480","PN Bicuar",2016-07-12,11.35,-2.1,25.7,26.2,0,0.93,88.7265,5.02778,88,56.33,18.68,882.3,0.01,227.42,19.6488,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"481","PN Bicuar",2016-07-13,11.51,-1.5,26.8,27.5,0,0.26,111.862,2.91667,86,55.38,18.62,881.3,0.009,226.17,19.5408,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"482","PN Bicuar",2016-07-14,11.94,-1.8,26.6,27.4,0,0.38,229.75,2.69444,83,54.13,18.6,880.4,0.009,225.5,19.4832,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"483","PN Bicuar",2016-07-15,12.55,-1,28.2,29.2,0,0.34,136.458,2.97222,92,53.46,18.69,879.9,0.009,223.46,19.3068,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"484","PN Bicuar",2016-07-16,12.84,-1,28.8,29.3,0,0.42,197.671,2.77778,128,51.63,18.82,879.8,0.009,222.96,19.2636,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"485","PN Bicuar",2016-07-17,13.04,0.1,28.4,29,0,0.5,108.259,3.61111,148,51.67,18.95,881.5,0.009,219.25,18.9432,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"486","PN Bicuar",2016-07-18,12.28,-1.2,26.9,27.6,0,1.26,111.167,5.27778,109,49.88,18.9,882.6,0.009,230.92,19.9512,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"487","PN Bicuar",2016-07-19,11.45,-2.2,26.9,27.8,0,1.09,100.521,4.75,91,49.25,18.71,882.5,0.008,228.67,19.7568,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"488","PN Bicuar",2016-07-20,10.44,-3.8,26.2,26.8,0,1.37,107.779,6.22222,106,46.25,18.43,882,0.008,239.17,20.664,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"489","PN Bicuar",2016-07-21,10.8,-4.1,27.1,27.7,0,0.99,105.206,5.16667,104,45.08,18.16,882.1,0.008,236.29,20.4156,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"490","PN Bicuar",2016-07-22,11.94,-3.1,28.9,29.7,0,0.21,153.174,3.22222,90,44.42,18.31,881.8,0.008,234,20.2176,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"491","PN Bicuar",2016-07-23,11.7,-3,29,29.8,0,0.21,120.117,3.05556,124,42.92,18.43,880,0.009,231.67,20.016,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"492","PN Bicuar",2016-07-24,12.43,-3.2,30.1,30.6,0,0.78,264.938,3.94444,309,41.79,18.34,878,0.009,223.71,19.3284,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"493","PN Bicuar",2016-07-25,12.36,-1.8,28.7,29.2,0,0.62,224.356,2.11111,240,46.71,18.48,878.2,0.008,221.96,19.1772,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"494","PN Bicuar",2016-07-26,12.31,-1.9,29.2,29.7,0,0.66,205.809,2.61111,179,49.5,18.62,878.4,0.008,228.92,19.7784,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"495","PN Bicuar",2016-07-27,12.26,-2.6,29.5,30.3,0,0.29,250.959,4.02778,317,48.33,18.64,878.9,0.008,232.33,20.0736,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"496","PN Bicuar",2016-07-28,14.12,-0.5,30.9,31.7,0,0.57,239.69,3.80556,285,48.38,18.91,879.3,0.008,222.33,19.2096,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"497","PN Bicuar",2016-07-29,14.73,-0.7,32.4,32.9,0,0.84,227.338,2.88889,223,47.33,19.2,879.3,0.008,215.83,18.648,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"498","PN Bicuar",2016-07-30,14.96,0.8,31.8,32.5,0,0.57,193.132,2.05556,187,44.75,19.38,879,0.008,204.38,17.658,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"499","PN Bicuar",2016-07-31,15.38,2,32,32.6,0,0.66,143.617,2.55556,135,45.92,19.64,879.2,0.009,211.33,18.2592,"2016-07_D_PNBicuar_0000361101_iyor.xls"
"500","PN Bicuar",2016-08-01,18,3.7,32.8,33.3,0,0.42,167.297,2.61111,109,45.83,20.03,879.9,0.009,191.21,16.5204,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"501","PN Bicuar",2016-08-02,17.33,4.4,33,33.5,0,0.46,141.318,2.97222,80,51.25,20.68,880.8,0.009,193.46,16.7148,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"502","PN Bicuar",2016-08-03,15.87,2.5,32.5,33.3,0,0.54,156.203,3.66667,119,50.88,20.59,879.5,0.008,211.71,18.2916,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"503","PN Bicuar",2016-08-04,14.82,0,32,32.7,0,1.02,90.5211,4.58333,91,41.79,20.43,880.5,0.009,225.38,19.4724,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"504","PN Bicuar",2016-08-05,14.09,0.5,29.9,30.5,0,1.14,123.49,5.5,134,39.5,20.23,882.3,0.008,231.17,19.9728,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"505","PN Bicuar",2016-08-06,12.9,-2.7,29.5,30.3,0,1.17,112.534,6.63889,109,39.42,19.85,882.1,0.007,238.17,20.5776,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"506","PN Bicuar",2016-08-07,13.75,-0.9,29.5,30.4,0,0.77,104.474,4.58333,98,41,19.9,881.6,0.007,240.63,20.79,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"507","PN Bicuar",2016-08-08,13.73,-0.2,29.2,29.8,0,0.74,113.622,4.36111,105,40.63,19.96,882,0.007,233.04,20.1348,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"508","PN Bicuar",2016-08-09,13.9,-0.9,30.9,31.6,0,0.21,169.002,2.91667,83,39.33,19.96,882.2,0.007,231.58,20.0088,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"509","PN Bicuar",2016-08-10,13.96,-1.1,30.7,31.7,0,0.44,99.2317,4.25,87,38.08,20.03,881.2,0.007,241.29,20.8476,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"510","PN Bicuar",2016-08-11,15.37,0.8,31.1,31.8,0,0.42,143.156,3.16667,102,41.88,20.25,880.4,0.008,231.79,20.0268,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"511","PN Bicuar",2016-08-12,16.88,2.9,31.8,33,0,0.62,217.825,2.69444,131,43.92,20.79,879.3,0.009,227.46,19.6524,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"512","PN Bicuar",2016-08-13,16.48,1.9,32.7,33.7,0,0.81,239.353,3.22222,306,43.33,21.06,878.5,0.009,227.38,19.6452,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"513","PN Bicuar",2016-08-14,16.03,1.5,32,32.7,0,0.39,185.101,3.16667,104,41.33,21.08,878.5,0.01,219.75,18.9864,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"514","PN Bicuar",2016-08-15,17.25,3.2,33.6,34.3,0,0.73,197.69,2.55556,195,43.71,21.15,879.3,0.01,215.67,18.6336,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"515","PN Bicuar",2016-08-16,17.95,4.1,33.1,33.4,0,0.69,222.219,3.63889,167,45.08,21.52,879.7,0.011,212.21,18.3348,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"516","PN Bicuar",2016-08-17,17.55,3.8,32.9,33.4,0,0.27,107.004,3.58333,77,46.92,21.79,879.3,0.01,214.46,18.5292,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"517","PN Bicuar",2016-08-18,17.46,3.9,32.6,33.3,0,0.34,159.987,3.66667,59,45.58,21.8,878.5,0.01,209.46,18.0972,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"518","PN Bicuar",2016-08-19,18.59,5.8,32.5,33.2,0,0.6,210.891,2.88889,127,47.58,22,878.4,0.01,203.71,17.6004,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"519","PN Bicuar",2016-08-20,19.74,6.4,33.6,34.8,0,0.6,174.318,2.83333,122,45.54,22.3,878.4,0.01,209.13,18.0684,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"520","PN Bicuar",2016-08-21,19.35,6.3,33.7,34.3,0,1.46,169.795,5.16667,152,40.54,22.73,879,0.009,220.5,19.0512,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"521","PN Bicuar",2016-08-22,17.98,3.9,33.9,34.8,0,0.8,135.253,4.75,123,39.38,22.56,879.6,0.008,233.08,20.1384,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"522","PN Bicuar",2016-08-23,18.24,4.7,33.9,34.6,0,1.56,113.95,5.77778,107,37.13,22.55,880.3,0.008,214.54,18.5364,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"523","PN Bicuar",2016-08-24,17.53,2.5,32.9,33.5,0,1.44,101.235,6.27778,102,36.38,22.28,880.2,0.009,210.29,18.1692,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"524","PN Bicuar",2016-08-25,17.64,3.8,32.1,32.7,0,1.71,114.893,6.47222,105,38.13,22.25,879.8,0.008,232.75,20.1096,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"525","PN Bicuar",2016-08-26,16.8,2.2,31.9,32.9,0,1.16,94.4786,4.97222,134,37.38,22.44,880,0.009,262.46,22.6764,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"526","PN Bicuar",2016-08-27,16.42,2.7,31.5,32.1,0,1.07,113.865,5.22222,98,34.5,22.58,880.5,0.01,256.83,22.1904,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"527","PN Bicuar",2016-08-28,16.65,1.9,32.3,32.8,0,0.55,129.669,5.47222,108,34.71,22.36,880.5,0.009,233.17,20.1456,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"528","PN Bicuar",2016-08-29,19.55,7.1,32.5,33.4,0,0.11,37.4606,3.36111,70,36.63,22.58,880.1,0.01,191.79,16.5708,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"529","PN Bicuar",2016-08-30,18.79,5.9,32.6,33.8,0,0.61,148.424,3.69444,164,43.42,23.03,879.5,0.01,221.54,19.1412,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"530","PN Bicuar",2016-08-31,19.43,6.2,33.2,34.1,0,0.78,157.943,3.94444,133,39.38,23.26,879.2,0.01,241.42,20.8584,"2016-08_D_PNBicuar_0000361101_vrpy.xls"
"531","PN Bicuar",2016-09-01,18.69,5.2,32.9,33.6,0,0.55,129.122,3.97222,127,39.21,23.48,879.2,0.01,226.75,19.5912,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"532","PN Bicuar",2016-09-02,18.56,4.3,33.7,34.2,0,1.03,118.523,5.33333,109,39.83,23.48,879.1,0.01,256.83,22.1904,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
